url,email,sdas
ovonlinevideo.com,301,Moved Permanently
ovwrestling.com,200,OK
owassoreporter.com,301,Moved Permanently
owatonna.com,301,Moved Permanently
owutranscript.com,200,OK
oxfordmail.co.uk,301,Moved Permanently
oxfordtimes.co.uk,301,Moved Permanently
oyjuegos.com,302,Found
p2pfootball.info,200,OK
pac-12.com,200,OK
pacechronicle.net,200,OK
pacepermile.com,301,Moved Permanently
pacepress.org,301,Moved Permanently
pacers101.com,301,Moved Permanently
pacificwaverider.com,200,OK
packers.com,301,Moved Permanently
packers101.com,301,Moved Permanently
packinsider.com,200,OK
pacmanjonesin.com,200,OK
paddocktalk.com,302,Found
padlet.com,301,Moved Permanently
padres101.com,301,Moved Permanently
paininthearsenal.com,200,OK
paisano-online.com,301,Moved Permanently
pal-item.com,301,Moved Permanently
palatkadailynews.com,200,OK
palestineherald.com,301,Moved Permanently
palmbeachpost.com,301,Moved Permanently
paloaltodailynews.com,301,Moved Permanently
panamacity.com,301,Moved Permanently
panamericanonline.com,200,OK
panews.com,301,Moved Permanently
panthers.com,301,Moved Permanently
panthers101.com,301,Moved Permanently
paragoulddailypress.com,417,Rate limit exceeded
paris-express.com,200,OK
parispi.net,417,Rate limit exceeded
paristeam.fr,301,Moved Permanently
parlezsport.com,200,OK
pasadenastarnews.com,301,Moved Permanently
passionup.com,200,OK
pastapadre.com,301,Moved Permanently
patriotledger.com,301,Moved Permanently
patriotnewsonline.com,200,OK
patriots.com,301,Moved Permanently
patriots101.com,301,Moved Permanently
paulsvalleydailydemocrat.com,417,Rate limit exceeded
pawhuskajournalcapital.com,200,OK
pba.com,404,Not Found
pba.ph,302,Moved Temporarily
pbaddicts.net,302,Found
pbcommercial.com,200,OK
pbh2.com,301,Moved Permanently
pbnation.com,301,Moved Permanently
pccourier.com,301,Moved Permanently
pe.com,301,Moved Permanently
peacearchnews.com,301,Moved Permanently
peakper4mance.com,403,Forbidden
pearltv.lk,200,OK
pegasusnews.com,301,Moved Permanently
pekintimes.com,301,Moved Permanently
pelicandebrief.com,200,OK
penarthtimes.co.uk,301,Moved Permanently
penguins101.com,301,Moved Permanently
peninsulaclarion.com,403,Forbidden
peninsuladailynews.com,301,Moved Permanently
pennantchase.com,302,Found
pennlive.com,301,Moved Permanently
pennstatefansite.com,301,Moved Permanently
pensburgh.com,301,Moved Permanently
pensionplanpuppets.com,301,Moved Permanently
penslabyrinth.com,200,OK
pentictonwesternnews.com,301,Moved Permanently
peopleinside.fr,301,Moved Permanently
peoplesdefender.com,200,OK
perfil.com,301,Moved Permanently
performaus.com,301,Moved Permanently
performgroup.co.uk,400,Unrecognised domain
performgroup.com,302,Found
permianbasin360.com,302,Found
perrydaily.com,301,Moved Permanently
perrytribune.com,301,Moved Permanently
personalwatercraft.com,302,Found
perutribune.com,301,Moved Permanently
petamullens.com,301,Moved Permanently
petethomasoutdoors.com,301,Moved Permanently
pezcyclingnews.com,403,Forbidden
pga.com,301,Moved Permanently
pgatour.com,301,Moved Permanently
philadelphiaeagles.com,302,Found
philadelphiaeaglesfansite.com,301,Moved Permanently
philadelphiafreedoms.com,307,Redirect
philaphans.com,200,OK
phillies101.com,301,Moved Permanently
philly.com,301,Moved Permanently
phillysportslive.com,301,Moved Permanently
phinphanatic.com,200,OK
phoenixcoyotes101.com,200,OK
physioroom.com,301,Moved Permanently
picayuneitem.com,301,Moved Permanently
picketonline.com,200,OK
pickinsplinters.com,405,Method Not Allowed
pieandbovril.com,301,Moved Permanently
piercepioneer.com,301,Moved Permanently
pigskinu.com,200,OK
pinkbike.com,301,Moved Permanently
pinstripemag.com,301,Moved Permanently
pinterest.com,301,Moved Permanently
pippenainteasy.com,200,OK
pistons101.com,301,Moved Permanently
pitpirates101.com,301,Moved Permanently
pittblather.com,301,Moved Permanently
pittsburghlive.com,301,Moved Permanently
pittsburghsteelersfansite.com,500,Internal Server Error
pixy103.com,200,OK
pjmedia.com,301,https://pjmedia.com/
pjstar.com,301,Moved Permanently
planetadeportes1.com,301,Moved Permanently
planetcricket.net,301,Moved Permanently
planetswans.co.uk,301,Moved Permanently
plannedsickdays.com,301,Moved Permanently
plantideas.com,200,OK
playersview.com,301,Moved Permanently
playersview.net,301,Moved Permanently
plymouthbulletin.com,200,OK
plymouthherald.co.uk,301,Moved Permanently
pnj.com,301,Moved Permanently
pntonline.com,200,OK
poconorecord.com,301,Moved Permanently
pointparkglobe.com,301,Moved Permanently
pointstreak.com,200,OK
pointstreaksites.com,302,Found
pokespost.com,200,OK
politico.com,301,Moved Permanently
poncacitynews.com,200,OK
pontiacdailyleader.com,301,Moved Permanently
ponyfans.com,301,Moved Permanently
popeater.com,301,Moved Permanently
popstreams.eu,302,Found
portclintonnewsherald.com,301,Moved Permanently
portlanddailysun.com,500,Internal Server Error
portlandleader.net,200,OK
portlandtrailblazers101.com,200,OK
portsmouth-dailytimes.com,200,OK
portsmouth-mad.co.uk,301,Moved Permanently
poshmom.com,302,Found
post-journal.com,200,OK
postandcourier.com,301,Moved Permanently
postcrescent.com,301,Moved Permanently
postgazette.com,301,Moved Permanently
postindependent.com,302,Found
postregister.com,301,Moved Permanently
postsouth.com,301,Moved Permanently
pottengercoaching.com,200,OK
pottsmerc.com,301,Moved Permanently
poughkeepsiejournal.com,301,Moved Permanently
powdermag.com,301,Moved Permanently
power103.com,301,Moved Permanently
power1057.com,301,Moved Permanently
power953.com,301,Moved Permanently
power96radio.com,200,OK
power991fm.com,302,Found
powerdixieland.com,500,Server encountered an internal error. To get more info turn on customErrors in the server's config file.
powerhits975.com,200,OK
powersoccer.com,200,OK
pqbnews.com,301,Moved Permanently
praise940.com,200,OK
pratttribune.com,301,Moved Permanently
precinctreporter.com,301,Moved Permanently
predators101.com,200,OK
predlines.com,200,OK
predominantlyorange.com,200,OK
premierleague.com,302,Found
premiership.co.uk,200,OK
premiershiprugby.com,301,Moved Permanently
prensaescrita.com,301,Moved Permanently
prepforce.com,301,Moved Permanently
prescottaz.com,302,Object moved
press-citizen.com,301,Moved Permanently
pressargus.com,200,OK
pressboxproductions.net,302,Moved Temporarily
pressconnects.com,301,Moved Permanently
pressdemocrat.com,301,Moved Permanently
pressherald.com,301,Moved Permanently
pressmentor.com,301,Moved Permanently
presstelegram.com,301,Moved Permanently
prestonnorthend-mad.co.uk,301,Moved Permanently
prettytough.com,301,Moved Permanently
primarygames.com,301,Moved Permanently
princegeorgecitizen.com,301,Moved Permanently
princetonbasketball.com,301,Moved Permanently
prismanews.gr,301,Moved Permanently
prnewswire.com,301,Moved Permanently
pro8news.com,200,OK
profighting-fans.com,301,Moved Permanently
profootball-fans.com,301,Moved Permanently
profootballweekly.com,301,Moved Permanently
profootballzone.com,200,OK
profsl.com,301,Moved Permanently
progolfnow.com,200,OK
progress-index.com,301,Moved Permanently
projectspurs.com,200,OK
projo.com,302,Moved Temporarily
prokitetour.com,301,Moved Permanently
prommanow.com,200,OK
prospectusnews.com,301,Moved Permanently
prosperpressnews.com,200,OK
prosportsblogging.com,301,Moved Permanently
prosportsdaily.com,200,OK
providencejournal.com,301,Moved Permanently
provincetownbanner.com,301,Moved Permanently
prowrestling.com,301,Moved Permanently
prowrestlingscoops.com,301,Moved Permanently
psv.nl,301,Moved Permanently
ptd.net,301,Moved Permanently
publicopiniononline.com,301,Moved Permanently
pucchronicle.com,301,Moved Permanently
puckettspond.com,200,OK
pucksandpitchforks.com,200,OK
pucksofafeather.com,200,OK
purduefansite.com,301,Moved Permanently
purerock96.com,301,Moved Permanently
purpleandblues.com,200,OK
pvpanther.com,301,Moved Permanently
pvtimes.com,200,OK
pwinsider.com,200,OK
pwnews.org,403,Forbidden
pwtorch.com,200,OK
q100atlanta.com,301,Moved Permanently
q102albany.com,200,OK
q1061.com,301,Moved Permanently
q13fox.com,200,OK
q957.com,200,OK
q985fm.com,301,Moved Permanently
q985online.com,200,OK
q98fm.com,301,Moved Permanently
qpr.co.uk,301,Moved Permanently
qqstreaming.com,301,Moved Permanently
quakerattleandgoal.com,301,Moved Permanently
queencitysports.org,301,Moved Permanently
queenstownsnowcats.com,200,OK
quickcountry.com,200,OK
quiltingworks.com,200,OK
quizity.com,302,Found
quovadisnewspaper.com,301,Moved Permanently
race-dezert.com,301,Moved Permanently
racefevertv.com,301,Moved Permanently
racerxonline.com,200,OK
racing-reference.info,500,
racingpost.com,301,Moved Permanently
radikal.com.tr,301,Moved Permanently
radio.com,200,OK
radiobotafogo.com.br,200,OK
radiowebdigital.com,200,OK
railbait.net,301,Moved Permanently
raisingzona.com,200,OK
raleighcw.com,200,OK
ralphiereport.com,301,Moved Permanently
ramblinfan.com,200,OK
ramcigar.com,200,OK
rams101.com,301,Moved Permanently
randolphcountyheraldtribune.com,301,Moved Permanently
rangers101.com,301,Moved Permanently
rantsports.com,301,Moved Permanently
rapidcityjournal.com,200,OK
rapifutbol.com,503,Service Unavailable
raptors101.com,301,Moved Permanently
raptorsrapture.com,200,OK
rasmussenreports.com,301,Moved Permanently
ratemyprofessors.com,301,Moved Permanently
ravens101.com,301,Moved Permanently
rawlinstimes.com,301,Moved Permanently
raycomsports.com,200,OK
rays101.com,301,Moved Permanently
rayscoloredglasses.com,200,OK
razorbackers.com,200,OK
razzball.com,200,OK
rcshield.com,301,Moved Permanently
rdrnews.com,301,Moved Permanently
reachmediainc.com,200,OK
readability.com,301,MOVED PERMANENTLY
readingeagle.com,301,Moved Permanently
realclearmarkets.com,301,Moved Permanently
realclearpolitics.com,301,Moved Permanently
realclearsports.com,200,OK
realclearworld.com,301,Moved Permanently
realestateradiousa.com,200,OK
realgm.com,302,Found
realrock104.com,301,Moved Permanently
rebelgrove.com,302,Object moved
record-bee.com,301,Moved Permanently
record-eagle.com,417,Rate limit exceeded
record.com.mx,302,Found
recordcourier.com,302,Moved Temporarily
recordernews.com,200,OK
recorderonline.com,301,Moved Permanently
recordherald.com,200,OK
recordnet.com,301,Moved Permanently
recordonline.com,301,Moved Permanently
recordpub.com,200,OK
recordstar.com,301,Moved Permanently
redbirdrants.com,200,OK
redbluffdailynews.com,301,Moved Permanently
redbullusa.com,301,MOVED PERMANENTLY
redding.com,301,Moved Permanently
redlandsdailyfacts.com,301,Moved Permanently
redplanet.gr,301,Moved Permanently
redrants.com,200,OK
redsarmy.com,200,OK
redskins101.com,301,Moved Permanently
redsminorleagues.com,200,OK
redsox101.com,301,Moved Permanently
redsoxdiehard.com,200,OK
redweb.tv,200,OK
redwings101.com,301,Moved Permanently
redwoodfallsgazette.com,301,Moved Permanently
redwoodtimes.com,301,Moved Permanently
reflector-online.com,301,Moved Permanently
reflector.com,301,Moved Permanently
reformer.com,301,Moved Permanently
register-news.com,301,Moved Permanently
registercitizen.com,301,Moved Permanently
registerguard.com,302,Found
reignoftroy.com,200,OK
rep-am.com,200,OK
reporter-times.com,417,Rate limit exceeded
reporter.net,417,Rate limit exceeded
reporterherald.com,301,Moved Permanently
reporternews.com,301,Moved Permanently
reporterosdeportivos.com,301,Moved Permanently
republicanherald.com,200,OK
republicmonews.com,200,OK
requechando.com,301,Moved Permanently
reviewatlas.com,301,Moved Permanently
reviewingthebrew.com,200,OK
reviewonline.com,200,OK
reviewtimes.com,200,OK
rewindcolumbus.com,200,OK
ricethresher.org,301,Moved Permanently
richlandchronicle.com,301,Moved Permanently
richmondregister.com,301,Moved Permanently
richmondreview.com,301,Moved Permanently
richmondspiders.com,200,OK
ricmais.com.br,200,OK
riddum.com,200,OK
ridemonkey.com,301,Moved Permanently
riggosrag.com,200,OK
rightdowneuclid.com,301,Moved Permanently
ringsidenews.com,301,Moved Permanently
ringtv.com,301,Moved Permanently
rinkroyalty.com,200,OK
rionegro.com.ar,302,Redirect
ripcityproject.com,200,OK
riponcollegedays.com,301,Moved Permanently
risingapple.com,200,OK
rivals.com,302,Object moved
riveraveblues.com,200,OK
rkcwaalwijk.nl,301,Moved Permanently
rmsports.com,200,OK
rmusentry.com,301,Moved Permanently
rn-t.com,302,Moved Temporarily
rnntv.com,200,OK
roadandtrack.com,301,Redirect
roadbikereview.com,301,Moved Permanently
robesonian.com,200,OK
robinashley.com,301,Moved Permanently
rochsent.com,302,Object moved
rock1007.com,200,OK
rock103albany.com,301,Moved Permanently
rock103rocks.com,301,Moved Permanently
rock1049.net,301,Moved Permanently
rock1055online.com,301,Moved Permanently
rocketminer.com,200,OK
rocketnews24.com,200,OK
rockies101.com,301,Moved Permanently
rockofsavannah.net,301,Moved Permanently
rockportpilot.com,417,Rate limit exceeded
rockwallheraldbanner.com,301,Moved Permanently
rockymounttelegram.com,301,Moved Permanently
rockzi.com,200,OK
rodajc.nl,302,Redirect
rokerreport.com,301,Moved Permanently
rollinssports.tv,200,OK
rolltide.com,301,Moved Permanently
rom101.com,200,OK
ronaldo7.net,301,Moved Permanently
roosevelttorch.com,301,Moved Permanently
rosaacosta.com,200,OK
roseradio.com,302,Found
rotahaber.com,302,Found
rotherhamunited-mad.co.uk,301,Moved Permanently
rotoevil.com,200,OK
rotoexperts.com,200,OK
rotowire.com,301,Moved Permanently
rotoworld.com,301,Moved Permanently
roundballchat.com,200,OK
rovaldimix.net,301,Moved Permanently
roxpile.com,200,OK
royalbluemersey.com,301,Moved Permanently
royalsreview.com,301,Moved Permanently
roysecityheraldbanner.com,301,Moved Permanently
rrk.com,200,OK
rrstar.com,301,Moved Permanently
rslsoapbox.com,301,Moved Permanently
rsvlts.com,301,Moved Permanently
rtsports.com,200,OK
rtvuzivo.com,301,Moved Permanently
rtz.rs,200,OK
rubbishman.net,302,Moved Temporarily
rugby-rp.com,200,OK
rugby365.fr,301,Moved Permanently
rugbymag.com,301,Moved Permanently
rugbyrama.fr,301,Moved Permanently
rugbyroundup.com,301,Moved Permanently
rugbyweek.com,403,Forbidden
rumbunter.com,200,OK
rumorsandrants.com,200,OK
runblogger.com,200,OK
runnersworld.com,301,Moved Permanently
runningshoesguru.com,301,Moved Permanently
runt-of-the-web.com,200,OK
runtastic.com,301,Moved Permanently
rushthecourt.net,200,OK
rustorian.com,301,Moved Permanently
rutgersfansite.net,301,Moved Permanently
ryersonrams.ca,200,OK
sabrenoise.com,200,OK
sabres101.com,301,Moved Permanently
sabrespace.com,301,Moved Permanently
sacbee.com,301,Moved Permanently
sacramentokings101.com,200,OK
sactownroyalty.com,301,Moved Permanently
sacurrent.com,301,Moved Permanently
sahadan.com,301,Moved Permanently
saintpeterspeacocks.com,302,Found
saints101.com,301,Moved Permanently
saintsnews.com,200,OK
saintsreport.com,302,Moved Temporarily
saintsweb.co.uk,303,See Other
salemnews.com,417,Rate limit exceeded
salemnews.net,200,OK
salemstatelog.com,301,Moved Permanently
salisburyjournal.co.uk,301,Moved Permanently
salisburypost.com,301,Moved Permanently
sallybernstein.com,200,OK
salsaygoles.com,200,OK
samfordcrimson.com,200,OK
sanantoniofsc.org,200,OK
sandiego6.com,301,Moved Permanently
sandiegochargersfansite.com,301,Moved Permanently
sandspringsleader.com,301,Moved Permanently
sanduskyregister.com,301,Moved Permanently
sanfrancisco49ersfansite.com,301,Moved Permanently
sangrecardenal.net,200,OK
sanjacintotimes.com,200,OK
sanluisobispo.com,301,Moved Permanently
sanmarcosrecord.com,200,OK
sanmatean.com,301,Moved Permanently
santacruzsentinel.com,301,Moved Permanently
santafenewmexican.com,417,Rate limit exceeded
santiagowanderers.cl,301,Moved Permanently
saobserver.net,301,Moved Permanently
saratogian.com,301,Moved Permanently
saspurs101.com,200,OK
saturdayblitz.com,200,OK
saturdaydownsouth.com,301,Moved Permanently
saturdaynightslant.com,200,OK
saukvalley.com,301,Moved Permanently
savannahnow.com,403,Forbidden
savingtheskyhook.com,301,Moved Permanently
sbnation.com,301,Moved Permanently
sbsun.com,301,Moved Permanently
sc-heerenveen.nl,301,Moved Permanently
sc2casts.com,200,OK
sc2clan.tw,200,OK
scacchoops.com,301,Moved Permanently
scarletandgame.com,200,OK
schoolnotes.com,301,Moved Permanently
scituatesoccer.net,200,OK
scoresreport.com,301,Moved Permanently
scoretuga.net,403,Forbidden
scotzine.com,301,Moved Permanently
scout.com,301,Moved Permanently
scrabblecheat.com,302,Found
screenit.com,200,OK
scsun-news.com,301,Moved Permanently
scsuntimes.com,301,Moved Permanently
sctimes.com,301,Moved Permanently
scunthorpetelegraph.co.uk,301,Moved Permanently
scunthorpeunited-mad.co.uk,301,Moved Permanently
sdbandwagon.com,301,Moved Permanently
sdcitytimes.com,301,Moved Permanently
sddt.com,301,Moved Permanently
seacoastonline.com,301,Moved Permanently
seahawks.com,301,Moved Permanently
seahawks101.com,301,Moved Permanently
seattlepi.com,301,Moved Permanently
seattleseahawksfansite.com,301,Moved Permanently
seattlesportsnut.com,200,OK
seattletimes.com,301,Moved Permanently
secdigitalnetwork.com,301,Moved Permanently
secfootballblog.net,301,Moved Permanently
secjams.com,301,Moved Permanently
secondcityhockey.com,301,Moved Permanently
secrant.com,301,Moved Permanently
secsportsfan.com,301,Moved Permanently
secsportsreport.com,200,OK
sectalk.com,200,OK
section215.com,200,OK
securitycoverage.com,302,Found
sedaliademocrat.com,200,OK
seedlingstostars.com,301,Moved Permanently
seeing-stars.com,404,Not Found
seezb.com,200,OK
sekvoice.com,301,Moved Permanently
selecciondeguatemala.net,404,Not Found
selmatimesjournal.com,301,Moved Permanently
